id,texto,classe
1652,"videogames entram na medicina e tratam de depressão a tetraplegia: jogos ajudam a treinar o organismo a funcionar corretamente. resultados são mais rápidos, e pacientes sentem menos dor.",alegria
580,"kraft foods registra lucro 10% maior no trimestre: ganho líquido foi de us$ 660 milhões. receitas líquidas caíram 6,5% entre janeiro e março.",neutro
720,"pumas do pacífico são modelo para os emergentes do mundo,diz estudo. a aliança do pacífico reúne os países formada pelo méxico, colômbia, peru e chile e engloba 212 milhões de habitantes",neutro
1734,jurado é flagrado por juiz usando celular no tribunal. benjamin kohler foi visto mandando mensagens durante o julgamento.,surpresa
7,jovem fingia ser modelo para aliciar crianças na web. guilherme donin é suspeito de chantagear menina de 12 anos na internet.,raiva
571,distribuição gratuita de camisinhas bate recorde no brasil: governo diz que 406 milhões de unidades foram distribuídas em um ano. ministério da saúde anuncia que pode entregar número ainda maior.,neutro
811,morre o radialista e ex-deputado raul brunini: jornalista lutava contra um câncer e teve falência múltipla dos órgãos. brunini foi deputado e secretário de estado do governo carlos lacerda.,tristeza
1634,"depois da guerra, faixa de gaza vira ilha à deriva: quatro meses após ataque de israel, território palestino segue pressionado. mas região deve voltar a ser o foco do processo de paz no oriente médio.",medo
919,"panasonic anuncia prejuízo anual de us$ 3,95 bilhões: companhia prevê se manter no vermelho este ano fiscal. panasonic anunciou em fevereiro a demissão de 15.000 funcionários.",tristeza
1073,"embate histórico sobre impostos em salvador - ii. no artigo anterior comentei conflitos sobre tributos municipais, antes de 1964, em que dois prefeitos de salvador foram vencidos pela influência política de interesses empresariais, respaldados pelo estado.",neutro
1679,"após denúncia, pf apreende 140 kg de cocaína em eldorado do sul, rs. barreira policial foi montada na região metropolitana de porto alegre. segunda a polícia federal, esta foi a maior apreensão de drogas de 2014.",desgosto
487,"fundação sarney critica intervenção do ministério público: presidente em exercício diz que é de se estranhar reprovação das contas. procedimento é administrativo e não é condenação, diz fundação.",neutro
1916,vídeo feito por internauta registra péssimas condições da to- 354. imagens mostram buracos entre as cidades de pugmil e pium. governo diz que já foi feita licitação para reparos na rodovia.,neutro
299,prf recomenda atenção redobrada em trechos em obras e com buracos: motorista deve avaliar trajeto antes da volta do feriado prolongado. fiscalização está reforçada nos mais de 60 mil km de rodovias federais.,neutro
287,"americano ataca namorado da mãe por comer restos de peru e é preso.taz miller, de 18 anos, avançou contra homem com uma faca. jovem ficou furioso porque seus restos de comida foram consumidos.",raiva
568,"empresários esperam investir mais em 2014, mostra pesquisa. otimismo está acompanhado, porém, de uma preocupação relacionada às condições climáticas e aos efeitos que possíveis desabastecimentos de água e luz podem causar à economia",neutro
1961,"indenização das famílias do voo 447 está em andamento, diz air france: companhia aérea disse que seguradora já contatou a famílias das vítimas. parentes se mobilizam para acionar air france nos tribunais europeus.",desgosto
1171,prefeito de londres é apresentado à sua estátua de cera: boris johnson ganhou sósia no museu madame tussauds londrino. ele é o 1º político britânico a ter a honraria em quase uma década.,neutro
1888,mohammed dali é condenado a 21 anos pela morte de jovem inglesa: jurados condenaram a 19 anos de reclusão pelo crime de homicídio. outros dois anos da condenação foram referentes à ocultação do cadáver.,desgosto
931,"acidente de ônibus mata 16 na bulgária: veículo teve falha nos freios, segundo testemunhas. vinte pessoas ficaram feridas.",tristeza
331,"seca reduz vazão das cataratas do iguaçu: reservatórios da região estão com 40% da capacidade. em erechim, população raciona água desde segunda-feira (4).",desgosto
764,traficantes argentinos usam anaconda para proteger drogas. polícia encontrou o animal dormindo sobre entorpecentes em buenos aires. oficiais chamaram especialistas para apreenderem as drogas e o réptil.,surpresa
1512,"sobe para 15 o número de casos suspeitos da nova gripe no brasil: mato grosso do sul e distrito federal têm casos suspeitos. segundo o ministério da saúde, 44 casos estão sendo monitorados.",medo
1416,putin diz que rússia não iniciou crise com ucrânia. presidente russo falou durante encontro com delegações em sochi. rússia é acusada de ocupar a península ucraniana da crimeia.,neutro
1445,"banda que causou incêndio na boate kiss em santa maria teme linchamento. o guitarrista da banda gurizada fandangueira, rodrigo martins, afirmou em entrevista à rádio gaúcha que a banda está com medo de sofrer linchamento.",medo
490,álvaro dias anuncia cpi paralela da petrobras: psdb pretende levar denúncias direto ao ministério público. intenção é reagir a possível domínio do governo sobre a investigação.,neutro
1533,"alemanha tem 1º caso por transmissão de gripe suína, dizem agências: vírus foi confirmado em mulher bávara que não esteve no méxico. de acordo com o ministério da saúde, paciente está em recuperação.",medo
1972,"homens vestidos de palhaço assaltam papelaria em salvador: eles estariam distribuindo panfletos de campanha de combate ao câncer. durante fuga, troca de tiros com a polícia deixou três mortos.",tristeza
1339,"conselho acelera tramitação de inquéritos de crimes contra união: meta é economizar tempo e desafogar as varas federais. a cada ano, perde-se de três a quatro meses com burocracia em inquéritos.",neutro
1596,"homem degolou o filho de 1 ano no rio. um homem de 19 anos é acusado de ter degolado o próprio filho, de 1 ano, com um pedaço de telha de amianto.",raiva
1459,senador americano renuncia após manter relações sexuais com estagiária: caso ganhou proporções após legislador ser chantageado. namorado de estagiária queria us$ 10 mil de republicano.,desgosto
494,megainvestidor warren buffett vira boneco nos eua: brinquedos foram distribuídos a torcedores do omaha royals. bilionário também é um dos principais donos do time.,neutro
27,"juventus cede empate à fiorentina e complica objetivo de jogar final em casa. após 1 a 1 em turim, time de florença passa a jogar por empate sem gols em casa para avançar às quartas de final da liga europa",neutro
1784,"moradores de salvador temem dias de medo com chegada das chuvas de verão. as fortes chuvas de verão que castigam salvador e o interior baiano trouxeram de volta velhos problemas como deslizamentos, alagamentos, desabamentos e transbordamento de rios, tanto na capital baiana quanto no interior do estado.",medo
1515,lula quer levantamento de prejuízos causados por enchentes: ele se reuniu com prefeitos de cidades atingidas por chuvas no piauí. presidente afirmou que prefeitos devem apresentar projetos ao governo.,neutro
812,portugal recomenda que turista não participe de protestos na copa. ministério fez folheto com dicas sobre o brasil para viajantes portugueses. material tem diversas recomendações de segurança.,desgosto
1149,lusa recusa primeira parcela da cota de tv da série b. a portuguesa se recusou a receber a primeira das dez parcelas de sua cota de tv referente à participação na série b do campeonato brasileiro.,neutro
1676,"navio mercante encontra peça em área de buscas do voo 447: fotos de peça foram enviadas à marinha pelo comandante de navio. no total, 44 corpos já foram resgatados; outros seis estão em navio francês.",tristeza
193,cozinha de restaurante argentino pega fogo em vitória. vídeo mostra labaredas no telhado do restaurante fuegos argentinos. filho do proprietário disse que ninguém se feriu.,medo
1582,"xarope com produto tóxico teria matado 24 crianças em bangladesh: crianças, de até três anos, morreram de problemas renais depois de consumirem marca local de medicamento de paracetamol.",tristeza
468,"com financiamento coletivo, brasileira reforma orfanato na áfrica. renata galvão colocou projeto em site de financiamento no ano passado. com 200% da meta atingida, orfanato da mama sylvia agora é de concreto.",alegria
1109,enterro de paulo goulart será no início da tarde. velório reuniu celebridades. o ator morreu nesta quinta (13) depois de complicações causadas por um câncer de pulmão,tristeza
8,"polícia encontra cocaína escondida em boneco do ""shrek"". a polícia militar da cidade de euclides da cunha, município 311 km distante de salvador, encontrou uma quantidade de cocaína dentro de um boneco do personagem shrek na terça-feira, 11, após uma série de denúncias anônimas.",surpresa
1953,"domingo no tca traz espetáculo cômico a r$ 1. para festejar o mês do teatro e do circo, o projeto domingo no tca apresenta o premiado espetáculo uma vez, nada mais, neste domingo, às 11 horas, com ingresso a apenas r$ 1.",alegria
864,mil desalojados dividem 4 chuveiros em abrigo sem latrinas no maranhão: prefeitura de bacabal afirma não ter dinheiro para instalar banheiros em parque usado há quase dois meses como abrigo.,tristeza
1498,manifestantes fazem ato contra reunião do g8 na itália: ministros das finanças das 7 maiores economias e rússia têm reunião. manifestantes distribuem euros falsos em lecce neste sábado (13).,desgosto
1946,"gurgel confirma existência do mensalão e aponta josé dirceu como mentor do esquema. o procurador-geral da república, roberto gurgel, reafirmou hoje (3) a existência do mensalão, que, segundo ele, foi o “mais atrevido e escandaloso caso de corrupção e desvio de dinheiro público” da política nacional. na primeira metade de sua sustentação, no supremo tribunal federal (stf), gurgel citou o papel de cada integrante do esquema, dando destaque à atuação do ex-ministro chefe da casa civil josé dirceu, que, de acordo com o procurador, era o ""mentor"" da ação.",raiva
